Дата;Заказчик;Город;Категория товара;Товар;Цена за упаковку;Количество;Итого
14.07.2020 0:00;Лента;Волгоград;Зелень;Лук зеленый;705;86;60630
14.07.2020 0:00;Ашан;Новосибирск;Овощи;Свекла;450;53;23850
15.07.2020 0:00;Лента;Санкт-Петербург;Зелень;Укроп;650;34;22100
15.07.2020 0:00;Ашан;Москва;Овощи;Картофель;690;33;22770
15.07.2020 0:00;О'КЕЙ;Волгоград;Ягоды;Черешня;1760;33;58080
15.07.2020 0:00;Магнит;Ростов-на-Дону;Зелень;Укроп;650;44;28600
15.07.2020 0:00;Лента;Новосибирск;Фрукты;Бананы;2400;10;24000
15.07.2020 0:00;О'КЕЙ;Москва;Фрукты;Яблоки;1230;51;62730
15.07.2020 0:00;Ашан;Санкт-Петербург;Ягоды;Черешня;1760;57;100320
15.07.2020 0:00;О'КЕЙ;Новосибирск;Зелень;Лук зеленый;705;38;26790
16.07.2020 0:00;Магнит;Екатеринбург;Овощи;Морковь;715;13;9295
16.07.2020 0:00;Магнит;Волгоград;Ягоды;Черешня;1760;6;10560
16.07.2020 0:00;Ашан;Москва;Фрукты;Груши;1420;34;48280
16.07.2020 0:00;О'КЕЙ;Санкт-Петербург;Зелень;Петрушка;640;85;54400
16.07.2020 0:00;Магнит;Екатеринбург;Зелень;Лук зеленый;705;6;4230
16.07.2020 0:00;О'КЕЙ;Ростов-на-Дону;Зелень;Лук зеленый;705;14;9870
16.07.2020 0:00;О'КЕЙ;Ростов-на-Дону;Овощи;Баклажаны;890;44;39160
16.07.2020 0:00;Лента;Санкт-Петербург;Ягоды;Смородина черная;1505;53;79765
16.07.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Кабачки;325;89;28925
16.07.2020 0:00;Лента;Новосибирск;Ягоды;Смородина черная;1505;41;61705
16.07.2020 0:00;Лента;Волгоград;Зелень;Укроп;650;7;4550
16.07.2020 0:00;О'КЕЙ;Волгоград;Овощи;Баклажаны;890;19;16910
16.07.2020 0:00;Магнит;Новосибирск;Зелень;Петрушка;640;66;42240
17.07.2020 0:00;Магнит;Екатеринбург;Ягоды;Черешня;1760;39;68640
17.07.2020 0:00;О'КЕЙ;Ростов-на-Дону;Фрукты;Сливы;930;87;80910
17.07.2020 0:00;О'КЕЙ;Москва;Овощи;Морковь;715;97;69355
17.07.2020 0:00;Лента;Москва;Фрукты;Груши;1420;44;62480
17.07.2020 0:00;Магнит;Новосибирск;Овощи;Свекла;450;27;12150
17.07.2020 0:00;Магнит;Москва;Ягоды;Черешня;1760;14;24640
17.07.2020 0:00;Ашан;Ростов-на-Дону;Фрукты;Апельсины;2540;69;175260
17.07.2020 0:00;О'КЕЙ;Ростов-на-Дону;Зелень;Салат айсберг;1380;61;84180
17.07.2020 0:00;Магнит;Волгоград;Зелень;Салат айсберг;1380;72;99360
17.07.2020 0:00;Магнит;Москва;Фрукты;Яблоки;1230;48;59040
17.07.2020 0:00;Лента;Ростов-на-Дону;Зелень;Салат айсберг;1380;55;75900
17.07.2020 0:00;Ашан;Санкт-Петербург;Овощи;Морковь;715;76;54340
17.07.2020 0:00;О'КЕЙ;Ростов-на-Дону;Овощи;Капуста;460;78;35880
18.07.2020 0:00;Ашан;Новосибирск;Ягоды;Смородина черная;1505;100;150500
18.07.2020 0:00;Ашан;Волгоград;Зелень;Салат айсберг;1380;46;63480
18.07.2020 0:00;О'КЕЙ;Волгоград;Фрукты;Груши;1420;44;62480
18.07.2020 0:00;Ашан;Ростов-на-Дону;Ягоды;Клубника;2460;41;100860
18.07.2020 0:00;Ашан;Новосибирск;Ягоды;Малина;2970;47;139590
18.07.2020 0:00;Магнит;Москва;Зелень;Кинза;650;74;48100
18.07.2020 0:00;О'КЕЙ;Ростов-на-Дону;Фрукты;Абрикосы;1320;88;116160
18.07.2020 0:00;Ашан;Екатеринбург;Ягоды;Клубника;2460;78;191880
18.07.2020 0:00;Лента;Екатеринбург;Ягоды;Малина;2970;26;77220
18.07.2020 0:00;Магнит;Москва;Зелень;Кинза;650;75;48750
18.07.2020 0:00;О'КЕЙ;Новосибирск;Ягоды;Голубика;3205;76;243580
19.07.2020 0:00;Магнит;Ростов-на-Дону;Зелень;Кинза;650;48;31200
19.07.2020 0:00;Лента;Ростов-на-Дону;Ягоды;Голубика;3205;70;224350
19.07.2020 0:00;Лента;Ростов-на-Дону;Ягоды;Черешня;1760;29;51040
19.07.2020 0:00;О'КЕЙ;Новосибирск;Фрукты;Бананы;2400;32;76800
19.07.2020 0:00;Магнит;Волгоград;Овощи;Картофель;690;57;39330
19.07.2020 0:00;Ашан;Москва;Фрукты;Бананы;2400;96;230400
19.07.2020 0:00;Ашан;Волгоград;Фрукты;Яблоки;1230;92;113160
19.07.2020 0:00;О'КЕЙ;Волгоград;Овощи;Баклажаны;890;82;72980
19.07.2020 0:00;О'КЕЙ;Волгоград;Фрукты;Сливы;930;80;74400
19.07.2020 0:00;Магнит;Санкт-Петербург;Овощи;Свекла;450;7;3150
19.07.2020 0:00;Лента;Москва;Овощи;Капуста;460;96;44160
19.07.2020 0:00;О'КЕЙ;Екатеринбург;Фрукты;Абрикосы;1320;70;92400
20.07.2020 0:00;Ашан;Волгоград;Ягоды;Голубика;3205;55;176275
20.07.2020 0:00;Магнит;Волгоград;Фрукты;Бананы;2400;83;199200
20.07.2020 0:00;Магнит;Волгоград;Овощи;Картофель;690;21;14490
20.07.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Баклажаны;890;100;89000
20.07.2020 0:00;Ашан;Москва;Фрукты;Сливы;930;40;37200
20.07.2020 0:00;О'КЕЙ;Москва;Фрукты;Бананы;2400;94;225600
20.07.2020 0:00;Ашан;Екатеринбург;Овощи;Кабачки;325;85;27625
20.07.2020 0:00;Лента;Новосибирск;Ягоды;Брусника;1670;76;126920
20.07.2020 0:00;Магнит;Новосибирск;Фрукты;Абрикосы;1320;42;55440
20.07.2020 0:00;Магнит;Волгоград;Зелень;Лук зеленый;705;26;18330
20.07.2020 0:00;Ашан;Новосибирск;Зелень;Салат римский;540;53;28620
20.07.2020 0:00;О'КЕЙ;Новосибирск;Зелень;Лук зеленый;705;29;20445
21.07.2020 0:00;Лента;Ростов-на-Дону;Ягоды;Брусника;1670;82;136940
21.07.2020 0:00;О'КЕЙ;Волгоград;Ягоды;Смородина черная;1505;75;112875
21.07.2020 0:00;О'КЕЙ;Волгоград;Овощи;Баклажаны;890;28;24920
21.07.2020 0:00;Ашан;Санкт-Петербург;Ягоды;Смородина черная;1505;67;100835
21.07.2020 0:00;О'КЕЙ;Москва;Овощи;Картофель;690;66;45540
21.07.2020 0:00;О'КЕЙ;Санкт-Петербург;Зелень;Салат римский;540;23;12420
21.07.2020 0:00;Лента;Санкт-Петербург;Овощи;Свекла;450;62;27900
21.07.2020 0:00;Магнит;Ростов-на-Дону;Ягоды;Клубника;2460;74;182040
21.07.2020 0:00;Ашан;Москва;Ягоды;Малина;2970;68;201960
21.07.2020 0:00;О'КЕЙ;Санкт-Петербург;Фрукты;Абрикосы;1320;27;35640
21.07.2020 0:00;Ашан;Ростов-на-Дону;Овощи;Баклажаны;890;26;23140
21.07.2020 0:00;О'КЕЙ;Екатеринбург;Овощи;Кабачки;325;71;23075
21.07.2020 0:00;Лента;Новосибирск;Зелень;Кинза;650;51;33150
22.07.2020 0:00;О'КЕЙ;Екатеринбург;Зелень;Петрушка;640;56;35840
22.07.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Капуста;460;21;9660
22.07.2020 0:00;Ашан;Волгоград;Ягоды;Малина;2970;95;282150
22.07.2020 0:00;Лента;Москва;Фрукты;Апельсины;2540;66;167640
22.07.2020 0:00;Лента;Санкт-Петербург;Овощи;Картофель;690;39;26910
22.07.2020 0:00;Магнит;Екатеринбург;Фрукты;Бананы;2400;17;40800
22.07.2020 0:00;Ашан;Волгоград;Зелень;Салат айсберг;1380;32;44160
22.07.2020 0:00;Ашан;Екатеринбург;Зелень;Салат римский;540;58;31320
22.07.2020 0:00;Лента;Новосибирск;Фрукты;Апельсины;2540;57;144780
23.07.2020 0:00;О'КЕЙ;Москва;Зелень;Салат айсберг;1380;58;80040
23.07.2020 0:00;О'КЕЙ;Москва;Зелень;Салат айсберг;1380;66;91080
23.07.2020 0:00;Ашан;Новосибирск;Ягоды;Малина;2970;47;139590
23.07.2020 0:00;Магнит;Ростов-на-Дону;Фрукты;Яблоки;1230;90;110700
23.07.2020 0:00;Магнит;Санкт-Петербург;Зелень;Кинза;650;31;20150
23.07.2020 0:00;Ашан;Москва;Зелень;Кинза;650;8;5200
23.07.2020 0:00;О'КЕЙ;Волгоград;Ягоды;Смородина черная;1505;33;49665
23.07.2020 0:00;Лента;Ростов-на-Дону;Овощи;Капуста;460;88;40480
23.07.2020 0:00;Магнит;Волгоград;Фрукты;Бананы;2400;89;213600
23.07.2020 0:00;Ашан;Ростов-на-Дону;Овощи;Морковь;715;69;49335
23.07.2020 0:00;Магнит;Москва;Ягоды;Голубика;3205;85;272425
24.07.2020 0:00;Магнит;Волгоград;Овощи;Картофель;690;21;14490
24.07.2020 0:00;О'КЕЙ;Москва;Зелень;Укроп;650;75;48750
24.07.2020 0:00;Ашан;Новосибирск;Овощи;Кабачки;325;61;19825
24.07.2020 0:00;Лента;Ростов-на-Дону;Овощи;Морковь;715;7;5005
24.07.2020 0:00;Магнит;Санкт-Петербург;Зелень;Кинза;650;23;14950
24.07.2020 0:00;Лента;Москва;Зелень;Салат римский;540;5;2700
24.07.2020 0:00;Магнит;Волгоград;Фрукты;Груши;1420;51;72420
24.07.2020 0:00;Ашан;Волгоград;Фрукты;Бананы;2400;40;96000
24.07.2020 0:00;Ашан;Москва;Овощи;Свекла;450;56;25200
24.07.2020 0:00;Магнит;Санкт-Петербург;Фрукты;Груши;1420;7;9940
24.07.2020 0:00;Лента;Волгоград;Фрукты;Груши;1420;76;107920
25.07.2020 0:00;Ашан;Москва;Овощи;Свекла;450;66;29700
25.07.2020 0:00;Ашан;Екатеринбург;Фрукты;Апельсины;2540;21;53340
25.07.2020 0:00;Магнит;Волгоград;Зелень;Петрушка;640;17;10880
25.07.2020 0:00;О'КЕЙ;Волгоград;Овощи;Морковь;715;58;41470
25.07.2020 0:00;Ашан;Екатеринбург;Зелень;Салат римский;540;11;5940
25.07.2020 0:00;Лента;Москва;Фрукты;Сливы;930;96;89280
25.07.2020 0:00;Ашан;Волгоград;Зелень;Лук зеленый;705;40;28200
25.07.2020 0:00;Лента;Новосибирск;Овощи;Свекла;450;48;21600
26.07.2020 0:00;Магнит;Новосибирск;Овощи;Баклажаны;890;67;59630
26.07.2020 0:00;Магнит;Волгоград;Зелень;Петрушка;640;72;46080
26.07.2020 0:00;Ашан;Новосибирск;Зелень;Салат римский;540;56;30240
26.07.2020 0:00;Магнит;Новосибирск;Зелень;Салат айсберг;1380;53;73140
26.07.2020 0:00;Лента;Екатеринбург;Овощи;Баклажаны;890;38;33820
26.07.2020 0:00;Ашан;Новосибирск;Ягоды;Малина;2970;29;86130
26.07.2020 0:00;Ашан;Ростов-на-Дону;Фрукты;Груши;1420;91;129220
26.07.2020 0:00;Магнит;Волгоград;Зелень;Салат римский;540;51;27540
27.07.2020 0:00;О'КЕЙ;Москва;Фрукты;Апельсины;2540;97;246380
27.07.2020 0:00;О'КЕЙ;Екатеринбург;Фрукты;Яблоки;1230;93;114390
27.07.2020 0:00;Магнит;Москва;Овощи;Баклажаны;890;26;23140
27.07.2020 0:00;О'КЕЙ;Новосибирск;Ягоды;Клубника;2460;84;206640
27.07.2020 0:00;Лента;Санкт-Петербург;Зелень;Кинза;650;30;19500
27.07.2020 0:00;Лента;Москва;Фрукты;Груши;1420;45;63900
28.07.2020 0:00;Лента;Санкт-Петербург;Зелень;Укроп;650;15;9750
28.07.2020 0:00;Ашан;Ростов-на-Дону;Зелень;Кинза;650;9;5850
28.07.2020 0:00;Магнит;Москва;Фрукты;Яблоки;1230;36;44280
28.07.2020 0:00;Магнит;Санкт-Петербург;Фрукты;Груши;1420;54;76680
28.07.2020 0:00;О'КЕЙ;Новосибирск;Овощи;Капуста;460;8;3680
28.07.2020 0:00;Ашан;Волгоград;Ягоды;Голубика;3205;82;262810
29.07.2020 0:00;Лента;Волгоград;Фрукты;Апельсины;2540;81;205740
29.07.2020 0:00;О'КЕЙ;Волгоград;Овощи;Картофель;690;68;46920
29.07.2020 0:00;Ашан;Москва;Ягоды;Голубика;3205;41;131405
29.07.2020 0:00;О'КЕЙ;Москва;Ягоды;Малина;2970;8;23760
29.07.2020 0:00;О'КЕЙ;Санкт-Петербург;Овощи;Свекла;450;86;38700
29.07.2020 0:00;Ашан;Москва;Зелень;Лук зеленый;705;85;59925
29.07.2020 0:00;О'КЕЙ;Ростов-на-Дону;Зелень;Укроп;650;84;54600
29.07.2020 0:00;О'КЕЙ;Ростов-на-Дону;Фрукты;Бананы;2400;54;129600
29.07.2020 0:00;Лента;Ростов-на-Дону;Фрукты;Яблоки;1230;27;33210
30.07.2020 0:00;Лента;Ростов-на-Дону;Зелень;Лук зеленый;705;25;17625
30.07.2020 0:00;Магнит;Санкт-Петербург;Овощи;Кабачки;325;26;8450
30.07.2020 0:00;О'КЕЙ;Москва;Овощи;Кабачки;325;18;5850
30.07.2020 0:00;Ашан;Ростов-на-Дону;Овощи;Баклажаны;890;63;56070
30.07.2020 0:00;Ашан;Екатеринбург;Фрукты;Бананы;2400;91;218400
30.07.2020 0:00;Ашан;Москва;Фрукты;Сливы;930;30;27900
30.07.2020 0:00;Лента;Екатеринбург;Ягоды;Смородина черная;1505;86;129430
30.07.2020 0:00;Ашан;Москва;Овощи;Свекла;450;56;25200
30.07.2020 0:00;Магнит;Новосибирск;Ягоды;Клубника;2460;22;54120
30.07.2020 0:00;Ашан;Волгоград;Овощи;Кабачки;325;99;32175
30.07.2020 0:00;Ашан;Москва;Ягоды;Черешня;1760;25;44000
